area;ciudad;conglomerado;panelm;vivienda;hogar;vi01;vi02;vi03a;vi03b;vi04a;vi04b;vi05a;vi05b;vi06;vi07;vi07a;vi07b;vi08;vi09;vi09a;vi09b;vi10;vi101;vi102;vi10a;vi11;vi12;vi13;vi14;vi141;vi142;vi143;vi144;vi1511;vi1521;vi1512;vi1522;vi1531;vi1541;vi1532;vi1542;vi1533;vi1543;vi1534;vi1544;vi1535;vi1545;vi1536;vi1546;estrato;fexp;upm;id_vivienda;id_hogar;periodo
1;10150;000304;042;01;1;3;1;2;2;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;230;1;1;2;1;1;2; ;2; ;2; ;2; ;1;50;2; ;2; ;2712;328,24342711454;010150000304;01015000030404201;010150000304042011;202406
1;10150;000304;042;02;1;1;3;3;2;4;2;4;2;1;0;0;2;1;1; ; ;1; ; ;2;2;1;2;1;60;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;328,24342711454;010150000304;01015000030404202;010150000304042021;202406
1;10150;000304;042;03;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;328,24342711454;010150000304;01015000030404203;010150000304042031;202406
1;10150;000304;042;04;1;3;1;2;2;2;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;350; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;328,24342711454;010150000304;01015000030404204;010150000304042041;202406
1;10150;000304;042;05;1;3;1;2;2;1;1;1;1;6;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;350;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;328,24342711454;010150000304;01015000030404205;010150000304042051;202406
1;10150;000304;042;06;1;1;3;2;1;4;2;1;2;1;0;0;2;1;1; ; ;1; ; ;2;2;1;2;1;100;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;328,24342711454;010150000304;01015000030404206;010150000304042061;202406
1;10150;000304;042;07;1;3;2;2;1;4;1;1;1;2;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;100;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;328,24342711454;010150000304;01015000030404207;010150000304042071;202406
1;10150;002103;049;01;1;1;2;6;2;2;2;3;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;52,7923848772318;010150002103;01015000210304901;010150002103049011;202406
1;10150;002103;049;03;1;1;2;2;3;1;2;1;2;2;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;120; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;52,7923848772318;010150002103;01015000210304903;010150002103049031;202406
1;10150;002103;049;05;1;1;2;3;2;1;2;3;2;4;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;1;3;2; ;2; ;2; ;2; ;1;120;2; ;2; ;2713;52,7923848772318;010150002103;01015000210304905;010150002103049051;202406
1;10150;002103;049;06;1;1;3;6;2;2;2;3;2;3;2;0;1;1;1; ; ;1; ; ;1;2;1;2;1;180;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;52,7923848772318;010150002103;01015000210304906;010150002103049061;202406
1;10150;002103;049;07;1;1;2;2;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;52,7923848772318;010150002103;01015000210304907;010150002103049071;202406
1;10150;002103;049;09;1;1;3;1;1;2;1;1;1;1;1;0;2;1;1; ; ;1; ; ;1;1;1;2;1;320;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;52,7923848772318;010150002103;01015000210304909;010150002103049091;202406
1;10150;004502;059;01;1;1;1;2;2;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;250;2;2;2;1;2;2; ;2; ;2; ;2; ;1;80;2; ;2; ;2712;78,8089487429243;010150004502;01015000450205901;010150004502059011;202406
1;10150;004502;059;02;1;1;1;4;2;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;3;2; ;2; ;2; ;1;40;1;80;2; ;2; ;2712;78,8089487429243;010150004502;01015000450205902;010150004502059021;202406
1;10150;004502;059;03;1;3;1;4;2;2;1;1;2;5;4;1;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;1;1;2; ;2; ;2; ;2; ;1;30;2; ;2; ;2712;78,8089487429243;010150004502;01015000450205903;010150004502059031;202406
1;10150;004502;059;04;1;1;1;4;2;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;400; ; ; ;1;2;1;1;2; ;2; ;2; ;1;110;2; ;2; ;2712;78,8089487429243;010150004502;01015000450205904;010150004502059041;202406
1;10150;004502;059;05;1;1;1;4;2;2;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;400; ; ; ;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;2712;78,8089487429243;010150004502;01015000450205905;010150004502059051;202406
1;10150;004502;059;06;1;1;2;1;2;1;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;350; ; ; ;1;2;1;1;2; ;2; ;2; ;1;50;2; ;2; ;2712;78,8089487429243;010150004502;01015000450205906;010150004502059061;202406
1;10150;004502;059;07;1;3;1;2;2;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;1;1;2; ;2; ;2; ;2; ;1;80;2; ;2; ;2712;78,8089487429243;010150004502;01015000450205907;010150004502059071;202406
1;10150;004702;060;01;1;1;1;4;2;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;600; ; ; ;1;1;2; ;2; ;2; ;1;60;2; ;2; ;2; ;2711;88,6713095888858;010150004702;01015000470206001;010150004702060011;202406
1;10150;004702;060;02;1;1;1;2;2;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;600; ; ; ;1;2;2; ;2; ;2; ;1;50;1;100;2; ;2; ;2711;88,6713095888858;010150004702;01015000470206002;010150004702060021;202406
1;10150;004702;060;03;1;1;1;4;2;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;700; ; ; ;1;3;1;1;2; ;2; ;2; ;1;45;2; ;2; ;2711;88,6713095888858;010150004702;01015000470206003;010150004702060031;202406
1;10150;004702;060;04;1;1;1;4;2;1;1;1;1;7;6;0;1;1;1; ; ;1; ; ;1;1;1;2;5;500; ; ; ;1;1;2; ;2; ;2; ;2; ;1;100;2; ;2; ;2711;88,6713095888858;010150004702;01015000470206004;010150004702060041;202406
1;10150;004702;060;05;1;1;1;4;2;2;2;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;1200; ; ; ;1;2;2; ;2; ;2; ;2; ;1;120;2; ;2; ;2711;88,6713095888858;010150004702;01015000470206005;010150004702060051;202406
1;10150;004702;060;06;1;1;1;4;2;1;2;1;1;4;3;0;1;3;1; ; ;1; ; ;1;1;1;2;4;400; ; ; ;1;2;2; ;2; ;2; ;2; ;1;60;2; ;2; ;2711;88,6713095888858;010150004702;01015000470206006;010150004702060061;202406
1;10150;004702;060;07;1;1;1;4;2;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;400; ; ; ;1;1;2; ;2; ;2; ;2; ;1;100;2; ;2; ;2711;88,6713095888858;010150004702;01015000470206007;010150004702060071;202406
1;10150;006504;042;01;1;1;1;2;1;1;1;1;1;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;1;500;2;2;2;1;4;1;2;2; ;2; ;2; ;1;200;2; ;2; ;2711;140,001880837139;010150006504;01015000650404201;010150006504042011;202406
1;10150;006504;042;02;1;1;2;6;1;2;1;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;120;1;1;1;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2711;140,001880837139;010150006504;01015000650404202;010150006504042021;202406
1;10150;006504;042;03;1;1;1;2;2;1;2;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2711;140,001880837139;010150006504;01015000650404203;010150006504042031;202406
1;10150;006504;042;04;1;1;1;2;1;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;1;500;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2711;140,001880837139;010150006504;01015000650404204;010150006504042041;202406
1;10150;006504;042;05;1;1;1;2;1;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;400; ; ; ;1;2;2; ;2; ;2; ;2; ;1;160;2; ;2; ;2711;140,001880837139;010150006504;01015000650404205;010150006504042051;202406
1;10150;006504;042;06;1;1;1;2;1;1;1;1;1;8;6;0;1;1;1; ; ;1; ; ;1;1;1;2;4;350; ; ; ;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;2711;140,001880837139;010150006504;01015000650404206;010150006504042061;202406
1;10150;006504;042;07;1;1;2;3;3;1;2;1;2;1;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;150;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2711;140,001880837139;010150006504;01015000650404207;010150006504042071;202406
1;10150;006602;042;01;1;3;1;2;1;2;1;1;1;4;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;47,7681908660216;010150006602;01015000660204201;010150006602042011;202406
1;10150;006602;042;02;1;3;3;3;2;5;2;1;2;2;2;0;1;1;1; ; ;1; ; ;2;2;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;47,7681908660216;010150006602;01015000660204202;010150006602042021;202406
1;10150;006602;042;03;1;3;2;2;2;1;2;1;2;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;140;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;47,7681908660216;010150006602;01015000660204203;010150006602042031;202406
1;10150;006602;042;04;1;4;1;4;3;5;3;4;3;5;4;0;1;1;3; ; ;1; ; ;2;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;47,7681908660216;010150006602;01015000660204204;010150006602042041;202406
1;10150;006602;042;05;1;3;1;2;1;5;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;120;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;47,7681908660216;010150006602;01015000660204205;010150006602042051;202406
1;10150;006602;042;06;1;3;1;4;1;1;1;1;2;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;47,7681908660216;010150006602;01015000660204206;010150006602042061;202406
1;10150;006602;042;07;1;3;1;2;1;1;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;1;1;2; ;2; ;2; ;1;70;2; ;2; ;2; ;2713;47,7681908660216;010150006602;01015000660204207;010150006602042071;202406
1;10150;007402;060;01;1;1;1;4;1;2;1;1;1;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;2;2; ;2; ;2; ;2; ;1;120;2; ;2; ;2713;57,6708718527861;010150007402;01015000740206001;010150007402060011;202406
1;10150;007402;060;02;1;1;2;4;2;1;1;3;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;180;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;57,6708718527861;010150007402;01015000740206002;010150007402060021;202406
1;10150;007402;060;03;1;1;2;4;1;1;2;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;2713;57,6708718527861;010150007402;01015000740206003;010150007402060031;202406
1;10150;007402;060;04;1;1;2;2;2;1;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;150; ; ; ;2; ;1;1;2; ;2; ;2; ;1;20;2; ;2; ;2713;57,6708718527861;010150007402;01015000740206004;010150007402060041;202406
1;10150;007402;060;05;1;1;1;4;1;1;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;500; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;57,6708718527861;010150007402;01015000740206005;010150007402060051;202406
1;10150;007402;060;08;1;1;2;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;57,6708718527861;010150007402;01015000740206008;010150007402060081;202406
1;10150;007402;060;09;1;1;2;4;1;1;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;57,6708718527861;010150007402;01015000740206009;010150007402060091;202406
1;10150;007502;042;01;1;1;1;2;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;75,8505043893332;010150007502;01015000750204201;010150007502042011;202406
1;10150;007502;042;02;1;1;1;4;1;2;1;1;1;6;4;0;1;3;1; ; ;1; ; ;1;1;1;2;4;400; ; ; ;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;2712;75,8505043893332;010150007502;01015000750204202;010150007502042021;202406
1;10150;007502;042;03;1;1;2;1;1;1;1;1;1;3;2;0;1;3;1; ; ;1; ; ;1;1;1;2;4;230; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;75,8505043893332;010150007502;01015000750204203;010150007502042031;202406
1;10150;007502;042;04;1;1;1;2;2;1;1;1;2;6;4;1;1;1;1; ; ;1; ; ;1;1;1;2;1;250;1;1;1;1;1;2; ;2; ;2; ;2; ;1;50;2; ;2; ;2712;75,8505043893332;010150007502;01015000750204204;010150007502042041;202406
1;10150;007502;042;05;1;1;1;2;1;2;1;1;1;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;1;300;2;2;2;1;1;1;1;2; ;2; ;2; ;1;50;2; ;2; ;2712;75,8505043893332;010150007502;01015000750204205;010150007502042051;202406
1;10150;007502;042;06;1;1;1;4;1;1;1;1;1;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;5;400; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;75,8505043893332;010150007502;01015000750204206;010150007502042061;202406
1;10150;007502;042;07;1;1;1;2;2;2;2;1;2;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;400; ; ; ;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;2712;75,8505043893332;010150007502;01015000750204207;010150007502042071;202406
1;10150;007802;060;01;1;1;2;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;132,368308028807;010150007802;01015000780206001;010150007802060011;202406
1;10150;007802;060;02;1;1;1;4;2;1;1;3;2;5;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;2712;132,368308028807;010150007802;01015000780206002;010150007802060021;202406
1;10150;007802;060;03;1;1;2;6;1;1;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;1;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;132,368308028807;010150007802;01015000780206003;010150007802060031;202406
1;10150;007802;060;04;1;1;3;4;2;1;1;3;1;1;0;0;2;1;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;132,368308028807;010150007802;01015000780206004;010150007802060041;202406
1;10150;007802;060;05;1;1;2;4;1;1;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;300;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;132,368308028807;010150007802;01015000780206005;010150007802060051;202406
1;10150;007802;060;07;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;300;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;132,368308028807;010150007802;01015000780206007;010150007802060071;202406
1;10150;007802;060;08;1;1;2;1;2;1;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;250;2;2;2;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;2712;132,368308028807;010150007802;01015000780206008;010150007802060081;202406
1;10150;008203;060;01;1;1;1;4;1;2;1;1;2;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;1;300;2;2;2;2; ;1;1;2; ;2; ;2; ;1;25;2; ;2; ;2713;327,471356011375;010150008203;01015000820306001;010150008203060011;202406
1;10150;008203;060;02;1;1;2;2;1;1;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;1;1;140;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;327,471356011375;010150008203;01015000820306002;010150008203060021;202406
1;10150;008203;060;03;1;1;1;3;2;5;2;4;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;327,471356011375;010150008203;01015000820306003;010150008203060031;202406
1;10150;008203;060;04;1;1;2;1;1;2;1;1;1;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;190;2;2;2;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;2713;327,471356011375;010150008203;01015000820306004;010150008203060041;202406
1;10150;008203;060;05;1;1;2;6;2;2;2;3;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;327,471356011375;010150008203;01015000820306005;010150008203060051;202406
1;10150;008203;060;06;1;1;2;1;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;2; ;1;1;2; ;2; ;2; ;1;50;2; ;2; ;2713;327,471356011375;010150008203;01015000820306006;010150008203060061;202406
1;10150;008203;060;07;1;1;2;4;2;1;2;1;1;4;4;0;1;1;1; ; ;1; ; ;1;1;1;2;1;120;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;327,471356011375;010150008203;01015000820306007;010150008203060071;202406
1;10150;008801;042;01;1;1;1;2;2;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;2712;72,6767901584991;010150008801;01015000880104201;010150008801042011;202406
1;10150;008801;042;02;1;1;2;4;1;1;1;1;1;5;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;2712;72,6767901584991;010150008801;01015000880104202;010150008801042021;202406
1;10150;008801;042;03;1;1;1;4;1;1;1;1;1;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;72,6767901584991;010150008801;01015000880104203;010150008801042031;202406
1;10150;008801;042;04;1;1;2;4;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;1;1;2; ;2; ;2; ;2; ;1;120;2; ;2; ;2712;72,6767901584991;010150008801;01015000880104204;010150008801042041;202406
1;10150;008801;042;05;1;1;1;4;1;2;1;1;1;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;400; ; ; ;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;2712;72,6767901584991;010150008801;01015000880104205;010150008801042051;202406
1;10150;008801;042;06;1;1;2;6;1;2;1;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;72,6767901584991;010150008801;01015000880104206;010150008801042061;202406
1;10150;008801;042;07;1;1;1;4;1;1;1;1;1;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;400; ; ; ;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;2712;72,6767901584991;010150008801;01015000880104207;010150008801042071;202406
1;10150;011005;060;01;1;1;1;2;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;86,4103769437981;010150011005;01015001100506001;010150011005060011;202406
1;10150;011005;060;02;1;1;1;2;2;4;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;86,4103769437981;010150011005;01015001100506002;010150011005060021;202406
1;10150;011005;060;03;1;1;1;2;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;86,4103769437981;010150011005;01015001100506003;010150011005060031;202406
1;10150;011005;060;04;1;1;1;4;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;300;1;1;2;1;1;2; ;2; ;2; ;2; ;1;80;2; ;2; ;2713;86,4103769437981;010150011005;01015001100506004;010150011005060041;202406
1;10150;011005;060;05;1;1;1;4;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;80;2; ;2; ;2713;86,4103769437981;010150011005;01015001100506005;010150011005060051;202406
1;10150;011005;060;06;1;1;1;2;1;2;1;1;1;4;3;1;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;50;2; ;2; ;2713;86,4103769437981;010150011005;01015001100506006;010150011005060061;202406
1;10150;011005;060;07;1;1;1;2;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;1;1;1;1;2; ;2; ;2; ;1;80;2; ;2; ;2713;86,4103769437981;010150011005;01015001100506007;010150011005060071;202406
1;10150;011005;060;07;2;1;1;2;1;2;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;1;1;2; ;2; ;2; ;2; ;1;80;2; ;2; ;2713;86,4103769437981;010150011005;01015001100506007;010150011005060072;202406
1;10150;012601;042;01;1;1;1;2;2;2;2;1;2;4;3;1;1;1;1; ; ;1; ; ;1;1;1;2;5;250; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2711;181,630291235326;010150012601;01015001260104201;010150012601042011;202406
1;10150;012601;042;02;1;1;2;2;2;1;1;1;1;3;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;180;2;2;2;1;1;2; ;2; ;2; ;2; ;1;100;2; ;2; ;2711;181,630291235326;010150012601;01015001260104202;010150012601042021;202406
1;10150;012601;042;03;1;1;1;2;1;4;1;3;2;3;2;1;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2711;181,630291235326;010150012601;01015001260104203;010150012601042031;202406
1;10150;012601;042;04;1;1;2;1;1;4;2;1;1;1;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2711;181,630291235326;010150012601;01015001260104204;010150012601042041;202406
1;10150;012601;042;05;1;1;1;2;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;320; ; ; ;1;1;2; ;2; ;2; ;2; ;1;45;2; ;2; ;2711;181,630291235326;010150012601;01015001260104205;010150012601042051;202406
1;10150;012601;042;06;1;1;1;2;2;2;2;1;2;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2711;181,630291235326;010150012601;01015001260104206;010150012601042061;202406
1;10150;012601;042;07;1;1;2;6;2;4;1;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;1;1;2; ;1;50;2; ;2; ;2; ;2; ;2; ;2711;181,630291235326;010150012601;01015001260104207;010150012601042071;202406
1;10150;013701;042;01;1;3;1;4;2;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;500; ; ; ;1;1;2; ;2; ;2; ;2; ;1;100;2; ;2; ;2712;63,10504205674;010150013701;01015001370104201;010150013701042011;202406
1;10150;013701;042;02;1;1;2;1;1;2;2;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;63,10504205674;010150013701;01015001370104202;010150013701042021;202406
1;10150;013701;042;03;1;3;1;2;2;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;2; ;1;1;2; ;2; ;2; ;1;25;2; ;2; ;2712;63,10504205674;010150013701;01015001370104203;010150013701042031;202406
1;10150;013701;042;04;1;1;1;2;2;1;2;1;1;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;63,10504205674;010150013701;01015001370104204;010150013701042041;202406
1;10150;013701;042;05;1;1;2;1;2;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;2712;63,10504205674;010150013701;01015001370104205;010150013701042051;202406
1;10150;013701;042;06;1;3;1;2;2;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;2712;63,10504205674;010150013701;01015001370104206;010150013701042061;202406
1;10150;013701;042;07;1;3;1;2;2;1;2;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;1;2;2; ;2; ;2; ;2; ;1;80;2; ;2; ;2712;63,10504205674;010150013701;01015001370104207;010150013701042071;202406
1;10150;014101;059;01;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;230;2;2;2;2; ;1;1;2; ;2; ;2; ;2; ;1;7;2; ;2711;149,554105844934;010150014101;01015001410105901;010150014101059011;202406
1;10150;014101;059;02;1;1;1;4;2;2;1;1;1;7;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2711;149,554105844934;010150014101;01015001410105902;010150014101059021;202406
1;10150;014101;059;03;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;190;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2711;149,554105844934;010150014101;01015001410105903;010150014101059031;202406
1;10150;014101;059;04;1;1;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;80;2; ;2; ;2711;149,554105844934;010150014101;01015001410105904;010150014101059041;202406
