area;ciudad;conglomerado;panelm;vivienda;hogar;vi01;vi02;vi03a;vi03b;vi04a;vi04b;vi05a;vi05b;vi06;vi07;vi07a;vi07b;vi08;vi09;vi09a;vi09b;vi10;vi101;vi102;vi10a;vi11;vi12;vi13;vi14;vi141;vi142;vi143;vi144;vi1511;vi1521;vi1512;vi1522;vi1531;vi1541;vi1532;vi1542;vi1533;vi1543;vi1534;vi1544;vi1535;vi1545;vi1536;vi1546;estrato;fexp;upm;id_vivienda;id_hogar;periodo
1;10150;000304;048;01;1;3;1;2;3;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;51,4003639092399;010150000304;01015000030404801;010150000304048011;202312
1;10150;000304;048;02;1;1;3;3;2;4;1;1;1;1;0;0;1;1;1; ; ;1; ; ;1;2;1;2;6;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;51,4003639092399;010150000304;01015000030404802;010150000304048021;202312
1;10150;000304;048;03;1;1;1;4;1;1;1;1;1;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;500; ; ; ;1;2;2; ;1;150;2; ;2; ;1;50;2; ;2; ;2712;51,4003639092399;010150000304;01015000030404803;010150000304048031;202312
1;10150;000304;048;04;1;3;1;4;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;400; ; ; ;1;2;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2712;51,4003639092399;010150000304;01015000030404804;010150000304048041;202312
1;10150;000304;048;05;1;3;2;1;1;2;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;300; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;51,4003639092399;010150000304;01015000030404805;010150000304048051;202312
1;10150;000304;048;06;1;1;1;2;3;4;3;1;3;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;51,4003639092399;010150000304;01015000030404806;010150000304048061;202312
1;10150;000304;048;09;1;3;2;1;1;2;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;5;180; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;51,4003639092399;010150000304;01015000030404809;010150000304048091;202312
1;10150;002103;034;02;1;1;1;1;1;2;1;1;1;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;500; ; ; ;1;1;1;1;2; ;2; ;2; ;1;100;2; ;2; ;2713;61,6465640980037;010150002103;01015000210303402;010150002103034021;202312
1;10150;002103;034;04;1;1;1;4;1;2;1;1;1;7;4;0;1;1;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;2713;61,6465640980037;010150002103;01015000210303404;010150002103034041;202312
1;10150;002103;034;05;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;61,6465640980037;010150002103;01015000210303405;010150002103034051;202312
1;10150;002103;034;06;1;1;2;4;1;1;1;1;1;4;3;1;1;1;1; ; ;1; ; ;1;1;1;2;1;300;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;61,6465640980037;010150002103;01015000210303406;010150002103034061;202312
1;10150;002103;034;07;1;1;2;2;2;2;1;1;1;2;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;61,6465640980037;010150002103;01015000210303407;010150002103034071;202312
1;10150;002103;034;08;1;1;2;2;1;1;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;61,6465640980037;010150002103;01015000210303408;010150002103034081;202312
1;10150;002103;034;09;1;1;2;1;1;2;1;1;1;7;5;1;1;1;1; ; ;1; ; ;1;1;1;2;5;350; ; ; ;1;1;1;1;2; ;2; ;2; ;1;95;2; ;2; ;2713;61,6465640980037;010150002103;01015000210303409;010150002103034091;202312
1;10150;004502;050;01;1;1;2;1;1;1;2;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;1;270;2;1;2;1;1;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2712;134,209527190135;010150004502;01015000450205001;010150004502050011;202312
1;10150;004502;050;02;1;1;1;1;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;5;400; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;134,209527190135;010150004502;01015000450205002;010150004502050021;202312
1;10150;004502;050;04;1;3;1;4;2;4;3;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;2712;134,209527190135;010150004502;01015000450205004;010150004502050041;202312
1;10150;004502;050;05;1;1;1;4;1;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;1;90;2; ;2; ;2; ;2; ;2; ;2712;134,209527190135;010150004502;01015000450205005;010150004502050051;202312
1;10150;004502;050;06;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;400;2;2;2;1;1;2; ;2; ;2; ;2; ;1;100;2; ;2; ;2712;134,209527190135;010150004502;01015000450205006;010150004502050061;202312
1;10150;004502;050;07;1;1;1;4;1;2;1;1;1;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;1;300;2;2;1;1;1;2; ;2; ;2; ;2; ;1;35;2; ;2; ;2712;134,209527190135;010150004502;01015000450205007;010150004502050071;202312
1;10150;004502;050;08;1;1;1;2;1;1;1;1;1;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;300; ; ; ;1;1;2; ;2; ;2; ;1;100;2; ;2; ;2; ;2712;134,209527190135;010150004502;01015000450205008;010150004502050081;202312
1;10150;004702;051;02;1;1;1;4;2;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;500; ; ; ;1;2;2; ;2; ;2; ;2; ;1;60;2; ;2; ;2711;43,3560192253208;010150004702;01015000470205102;010150004702051021;202312
1;10150;004702;051;03;1;1;1;4;1;2;1;1;1;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;500; ; ; ;1;2;2; ;2; ;2; ;2; ;1;80;2; ;2; ;2711;43,3560192253208;010150004702;01015000470205103;010150004702051031;202312
1;10150;004702;051;04;1;1;1;4;2;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;400; ; ; ;1;1;2; ;2; ;2; ;2; ;1;30;2; ;2; ;2711;43,3560192253208;010150004702;01015000470205104;010150004702051041;202312
1;10150;004702;051;05;1;1;1;4;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;400; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2711;43,3560192253208;010150004702;01015000470205105;010150004702051051;202312
1;10150;004702;051;06;1;1;1;4;2;2;2;1;2;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;500; ; ; ;1;3;2; ;2; ;2; ;2; ;1;90;2; ;2; ;2711;43,3560192253208;010150004702;01015000470205106;010150004702051061;202312
1;10150;004702;051;07;1;1;1;2;2;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;400; ; ; ;1;1;1;1;2; ;2; ;2; ;1;60;2; ;2; ;2711;43,3560192253208;010150004702;01015000470205107;010150004702051071;202312
1;10150;004702;051;09;1;1;1;4;1;1;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;420;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2711;43,3560192253208;010150004702;01015000470205109;010150004702051091;202312
1;10150;005102;050;01;1;1;3;4;1;1;1;3;1;1;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;70;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;95,7516626649498;010150005102;01015000510205001;010150005102050011;202312
1;10150;005102;050;02;1;1;2;3;3;1;3;1;2;2;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;300;1;2;2;1;1;2; ;2; ;2; ;2; ;1;30;2; ;2; ;2713;95,7516626649498;010150005102;01015000510205002;010150005102050021;202312
1;10150;005102;050;04;1;1;3;6;2;1;2;3;1;1;1;0;1;1;1; ; ;1; ; ;1;1;1;2;5;60; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;95,7516626649498;010150005102;01015000510205004;010150005102050041;202312
1;10150;005102;050;05;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;250;2;2;2;2; ;1;1;2; ;2; ;2; ;1;20;2; ;2; ;2713;95,7516626649498;010150005102;01015000510205005;010150005102050051;202312
1;10150;005102;050;07;1;1;1;4;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;80;2; ;2; ;2713;95,7516626649498;010150005102;01015000510205007;010150005102050071;202312
1;10150;005102;050;08;1;1;3;4;2;1;2;3;2;1;1;0;1;1;1; ; ;1; ; ;1;2;1;2;1;150;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;95,7516626649498;010150005102;01015000510205008;010150005102050081;202312
1;10150;006504;048;02;1;1;1;4;2;1;2;1;2;7;5;0;1;1;2; ; ;1; ; ;1;1;1;2;4;300; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2711;45,697094119029;010150006504;01015000650404802;010150006504048021;202312
1;10150;006504;048;03;1;1;1;2;2;1;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;30;2; ;2; ;2711;45,697094119029;010150006504;01015000650404803;010150006504048031;202312
1;10150;006504;048;04;1;1;1;4;2;1;2;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;550; ; ; ;1;2;2; ;2; ;2; ;2; ;1;120;2; ;2; ;2711;45,697094119029;010150006504;01015000650404804;010150006504048041;202312
1;10150;006504;048;05;1;1;1;1;2;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;2711;45,697094119029;010150006504;01015000650404805;010150006504048051;202312
1;10150;006504;048;06;1;1;1;2;2;1;1;1;1;4;3;0;1;3;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;50;2; ;2; ;2711;45,697094119029;010150006504;01015000650404806;010150006504048061;202312
1;10150;006504;048;07;1;1;1;2;2;2;2;1;2;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;600; ; ; ;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;2711;45,697094119029;010150006504;01015000650404807;010150006504048071;202312
1;10150;006504;048;08;1;1;1;2;2;1;2;1;2;7;6;0;1;1;1; ; ;1; ; ;1;1;1;2;1;350;2;2;2;1;2;2; ;2; ;2; ;2; ;1;90;2; ;2; ;2711;45,697094119029;010150006504;01015000650404808;010150006504048081;202312
1;10150;006602;048;01;1;1;1;2;2;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;1;1;2; ;2; ;2; ;2; ;1;80;2; ;2; ;2713;578,539829256639;010150006602;01015000660204801;010150006602048011;202312
1;10150;006602;048;02;1;3;2;1;3;2;3;1;3;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;120;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;578,539829256639;010150006602;01015000660204802;010150006602048021;202312
1;10150;006602;048;03;1;1;2;6;2;4;2;1;1;2;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;578,539829256639;010150006602;01015000660204803;010150006602048031;202312
1;10150;006602;048;04;1;3;1;2;2;1;2;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;578,539829256639;010150006602;01015000660204804;010150006602048041;202312
1;10150;006602;048;05;1;3;1;4;2;1;1;1;1;3;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;120;2;2;2;1;1;2; ;2; ;2; ;2; ;1;30;2; ;2; ;2713;578,539829256639;010150006602;01015000660204805;010150006602048051;202312
1;10150;006602;048;06;1;3;3;6;2;4;2;3;2;1;1;0;1;1;1; ; ;1; ; ;1;1;1;2;5;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;578,539829256639;010150006602;01015000660204806;010150006602048061;202312
1;10150;006602;048;07;1;4;1;2;2;4;2;1;2;5;4;0;1;1;2; ; ;1; ; ;1;1;1;4;5;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;578,539829256639;010150006602;01015000660204807;010150006602048071;202312
1;10150;007402;051;02;1;1;2;4;2;1;2;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;15;2; ;2; ;2713;91,055324945845;010150007402;01015000740205102;010150007402051021;202312
1;10150;007402;051;04;1;1;3;1;1;1;2;1;1;1;1;0;1;3;1; ; ;1; ; ;1;1;1;2;1;165;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;91,055324945845;010150007402;01015000740205104;010150007402051041;202312
1;10150;007402;051;05;1;1;2;1;2;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;180;2;2;2;1;1;2; ;2; ;2; ;2; ;1;50;2; ;2; ;2713;91,055324945845;010150007402;01015000740205105;010150007402051051;202312
1;10150;007402;051;07;1;1;1;4;2;1;2;3;2;5;2;2;1;1;1; ; ;1; ; ;1;1;1;2;1;450;2;2;2;1;1;2; ;2; ;2; ;2; ;1;120;2; ;2; ;2713;91,055324945845;010150007402;01015000740205107;010150007402051071;202312
1;10150;007402;051;08;1;1;2;4;2;1;2;1;2;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;150;1;2;2;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;2713;91,055324945845;010150007402;01015000740205108;010150007402051081;202312
1;10150;007402;051;09;1;1;1;1;2;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;25;2; ;2; ;2713;91,055324945845;010150007402;01015000740205109;010150007402051091;202312
1;10150;007502;048;02;1;1;1;2;3;1;2;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;20;2; ;2; ;2712;85,9495329715655;010150007502;01015000750204802;010150007502048021;202312
1;10150;007502;048;03;1;1;1;4;1;1;1;1;1;6;3;0;1;3;1; ; ;1; ; ;1;1;1;2;4;308; ; ; ;1;1;2; ;2; ;2; ;2; ;1;80;2; ;2; ;2712;85,9495329715655;010150007502;01015000750204803;010150007502048031;202312
1;10150;007502;048;04;1;1;1;2;2;1;2;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;500; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;85,9495329715655;010150007502;01015000750204804;010150007502048041;202312
1;10150;007502;048;05;1;1;1;2;1;2;2;1;2;8;7;0;1;1;1; ; ;1; ; ;1;1;1;2;4;500; ; ; ;1;1;2; ;2; ;2; ;2; ;1;30;2; ;2; ;2712;85,9495329715655;010150007502;01015000750204805;010150007502048051;202312
1;10150;007502;048;06;1;1;1;4;2;2;2;1;1;5;4;1;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;2712;85,9495329715655;010150007502;01015000750204806;010150007502048061;202312
1;10150;007502;048;07;1;1;2;1;1;1;1;1;1;7;6;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;10;2; ;2; ;2712;85,9495329715655;010150007502;01015000750204807;010150007502048071;202312
1;10150;007502;048;08;1;1;1;4;1;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;5;250; ; ; ;1;2;2; ;2; ;2; ;2; ;1;20;2; ;2; ;2712;85,9495329715655;010150007502;01015000750204808;010150007502048081;202312
1;10150;007802;051;01;1;1;1;4;2;2;2;3;2;1;1;0;2;1;1; ; ;1; ; ;1;1;1;2;1;600;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;61,7814210571557;010150007802;01015000780205101;010150007802051011;202312
1;10150;007802;051;02;1;1;2;6;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;61,7814210571557;010150007802;01015000780205102;010150007802051021;202312
1;10150;007802;051;03;1;1;3;6;2;1;1;3;1;1;1;0;2;4;1; ; ;1; ; ;1;1;1;2;1;80;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;61,7814210571557;010150007802;01015000780205103;010150007802051031;202312
1;10150;007802;051;04;1;1;2;1;1;1;1;1;1;3;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;254;1;1;2;1;1;2; ;2; ;2; ;2; ;1;20;2; ;2; ;2712;61,7814210571557;010150007802;01015000780205104;010150007802051041;202312
1;10150;007802;051;05;1;1;2;2;1;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;1;160;2;1;1;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;61,7814210571557;010150007802;01015000780205105;010150007802051051;202312
1;10150;007802;051;06;1;1;3;4;2;1;2;3;2;1;1;0;2;4;1; ; ;1; ; ;1;1;1;2;1;85;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;61,7814210571557;010150007802;01015000780205106;010150007802051061;202312
1;10150;007802;051;07;1;1;2;2;1;2;1;1;1;11;9;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;61,7814210571557;010150007802;01015000780205107;010150007802051071;202312
1;10150;008203;051;01;1;1;2;2;2;1;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;130;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;124,735774292258;010150008203;01015000820305101;010150008203051011;202312
1;10150;008203;051;02;1;1;2;1;2;2;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;160;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;124,735774292258;010150008203;01015000820305102;010150008203051021;202312
1;10150;008203;051;03;1;3;1;4;2;2;1;1;1;5;4;1;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;1;1;2; ;2; ;2; ;2; ;1;20;2; ;2; ;2713;124,735774292258;010150008203;01015000820305103;010150008203051031;202312
1;10150;008203;051;04;1;1;2;6;2;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;124,735774292258;010150008203;01015000820305104;010150008203051041;202312
1;10150;008203;051;05;1;1;1;2;2;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;124,735774292258;010150008203;01015000820305105;010150008203051051;202312
1;10150;008203;051;06;1;3;2;2;2;1;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;124,735774292258;010150008203;01015000820305106;010150008203051061;202312
1;10150;008203;051;07;1;1;2;2;2;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;160;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;124,735774292258;010150008203;01015000820305107;010150008203051071;202312
1;10150;008801;048;02;1;1;1;2;2;1;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;350; ; ; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2712;39,9513610380695;010150008801;01015000880104802;010150008801048021;202312
1;10150;008801;048;03;1;1;1;2;2;2;2;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;39,9513610380695;010150008801;01015000880104803;010150008801048031;202312
1;10150;008801;048;04;1;1;2;2;2;2;2;1;1;5;4;0;1;3;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;80;2; ;2; ;2712;39,9513610380695;010150008801;01015000880104804;010150008801048041;202312
1;10150;008801;048;05;1;1;2;6;2;1;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;300;1;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;39,9513610380695;010150008801;01015000880104805;010150008801048051;202312
1;10150;008801;048;06;1;1;1;4;2;1;1;1;2;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;120;2; ;2; ;2712;39,9513610380695;010150008801;01015000880104806;010150008801048061;202312
1;10150;008801;048;07;1;1;2;2;2;2;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;500; ; ; ;1;1;2; ;2; ;2; ;2; ;1;150;2; ;2; ;2712;39,9513610380695;010150008801;01015000880104807;010150008801048071;202312
1;10150;011005;051;01;1;1;2;3;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;250;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;398,523197683684;010150011005;01015001100505101;010150011005051011;202312
1;10150;011005;051;02;1;1;2;3;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;5;250; ; ; ;1;1;2; ;2; ;2; ;2; ;1;45;2; ;2; ;2713;398,523197683684;010150011005;01015001100505102;010150011005051021;202312
1;10150;011005;051;03;1;4;2;3;2;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;398,523197683684;010150011005;01015001100505103;010150011005051031;202312
1;10150;011005;051;05;1;1;1;4;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;1;1;400;2;2;2;1;1;2; ;2; ;2; ;2; ;1;150;2; ;2; ;2713;398,523197683684;010150011005;01015001100505105;010150011005051051;202312
1;10150;011005;051;07;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;398,523197683684;010150011005;01015001100505107;010150011005051071;202312
1;10150;011005;051;08;1;1;1;2;1;1;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;2;1;2;3;120; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;398,523197683684;010150011005;01015001100505108;010150011005051081;202312
1;10150;011005;051;08;2;1;1;2;1;1;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;2;1;2;5;200; ; ; ;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;2713;398,523197683684;010150011005;01015001100505108;010150011005051082;202312
1;10150;011005;051;10;1;1;1;2;1;1;1;1;1;5;4;1;1;1;1; ; ;1; ; ;1;1;1;2;1;300;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;398,523197683684;010150011005;01015001100505110;010150011005051101;202312
1;10150;012601;048;01;1;1;2;1;2;4;2;1;2;3;3;0;1;1;1; ; ;1; ; ;1;2;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2711;164,739847709922;010150012601;01015001260104801;010150012601048011;202312
1;10150;012601;048;02;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;220;2;2;2;2; ;1;1;2; ;2; ;2; ;1;20;2; ;2; ;2711;164,739847709922;010150012601;01015001260104802;010150012601048021;202312
1;10150;012601;048;03;1;1;1;2;1;1;1;1;1;4;3;1;1;1;1; ; ;1; ; ;1;1;1;2;1;300;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2711;164,739847709922;010150012601;01015001260104803;010150012601048031;202312
1;10150;012601;048;04;1;1;2;6;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2711;164,739847709922;010150012601;01015001260104804;010150012601048041;202312
1;10150;012601;048;05;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;160;1;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2711;164,739847709922;010150012601;01015001260104805;010150012601048051;202312
1;10150;012601;048;06;1;1;1;2;1;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;5;300; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2711;164,739847709922;010150012601;01015001260104806;010150012601048061;202312
1;10150;012601;048;07;1;1;2;6;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;170;1;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2711;164,739847709922;010150012601;01015001260104807;010150012601048071;202312
1;10150;013701;048;01;1;1;1;2;1;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;50;2; ;2; ;2712;78,1470664071362;010150013701;01015001370104801;010150013701048011;202312
1;10150;013701;048;02;1;3;1;4;1;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;1;300;1;1;2;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;2712;78,1470664071362;010150013701;01015001370104802;010150013701048021;202312
1;10150;013701;048;03;1;3;1;4;2;2;1;1;1;4;3;0;1;3;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;78,1470664071362;010150013701;01015001370104803;010150013701048031;202312
1;10150;013701;048;04;1;3;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;1;1;1;1;2; ;2; ;2; ;1;100;2; ;2; ;2712;78,1470664071362;010150013701;01015001370104804;010150013701048041;202312
1;10150;013701;048;05;1;3;1;2;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;78,1470664071362;010150013701;01015001370104805;010150013701048051;202312
1;10150;013701;048;06;1;1;2;1;1;1;1;1;1;3;2;0;1;3;1; ; ;1; ; ;1;1;1;2;1;100;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;78,1470664071362;010150013701;01015001370104806;010150013701048061;202312
